"","Year","Month","Year-Month","SOC 2018 3-Digit Minor Group","SOC 2018 3-Digit Minor Group (Name)","Percent","Percent_3ma","N"
"5245",2020,"Apr",2020.25,"51-5100","Printing Workers",1.37693631669535,1.90502355325249,1162
"5246",2020,"May",2020.33333333333,"51-5100","Printing Workers",1.73638516179953,1.85026046289791,1267
"5247",2020,"Jun",2020.41666666667,"51-5100","Printing Workers",0.704676489429853,1.27266598930824,1561
"5248",2020,"Jul",2020.5,"51-5100","Printing Workers",1.22116689280868,1.22074284801269,1474
"5249",2020,"Aug",2020.58333333333,"51-5100","Printing Workers",1.50214592274678,1.14266310166177,1864
"5250",2020,"Sep",2020.66666666667,"51-5100","Printing Workers",1.15008625646924,1.29113302400823,1739
"5251",2020,"Oct",2020.75,"51-5100","Printing Workers",1.16340560549974,1.27187926157192,1891
"5252",2020,"Nov",2020.83333333333,"51-5100","Printing Workers",1.14093959731544,1.1514771530948,1490
"5253",2020,"Dec",2020.91666666667,"51-5100","Printing Workers",1.63812360387193,1.3141562688957,1343
"5254",2021,"Jan",2021,"51-5100","Printing Workers",1.46892655367232,1.41599658495323,1770
"5255",2021,"Feb",2021.08333333333,"51-5100","Printing Workers",2.74143302180685,1.94949439311703,1605
"5256",2021,"Mar",2021.16666666667,"51-5100","Printing Workers",1.86666666666667,2.02567541404861,2250
"5257",2021,"Apr",2021.25,"51-5100","Printing Workers",1.59018627896411,2.06609532247921,2201
"5258",2021,"May",2021.33333333333,"51-5100","Printing Workers",1.36170212765957,1.60618502443012,2350
"5259",2021,"Jun",2021.41666666667,"51-5100","Printing Workers",2.07739307535642,1.67642716066003,2455
"5260",2021,"Jul",2021.5,"51-5100","Printing Workers",1.8348623853211,1.75798586277903,2071
"5261",2021,"Aug",2021.58333333333,"51-5100","Printing Workers",1.94774346793349,1.95333297620367,2105
"5262",2021,"Sep",2021.66666666667,"51-5100","Printing Workers",1.66666666666667,1.81642417330709,2280
"5263",2021,"Oct",2021.75,"51-5100","Printing Workers",2.44803695150115,2.0208156953671,2165
"5264",2021,"Nov",2021.83333333333,"51-5100","Printing Workers",1.50704910063199,1.87391757293327,2057
"5265",2021,"Dec",2021.91666666667,"51-5100","Printing Workers",2.37154150197628,2.10887585136981,1771
"5266",2022,"Jan",2022,"51-5100","Printing Workers",1.4591439688716,1.77924485715996,2056
"5267",2022,"Feb",2022.08333333333,"51-5100","Printing Workers",1.52129817444219,1.78399454843002,1972
"5268",2022,"Mar",2022.16666666667,"51-5100","Printing Workers",2.360346184107,1.78026277580693,2542
"5269",2022,"Apr",2022.25,"51-5100","Printing Workers",3.41009743135518,2.43058059663479,2258
"5270",2022,"May",2022.33333333333,"51-5100","Printing Workers",1.21099208197485,2.32714523247901,2147
"5271",2022,"Jun",2022.41666666667,"51-5100","Printing Workers",1.35024549918167,1.99044500417057,2444
"5272",2022,"Jul",2022.5,"51-5100","Printing Workers",1.8760907504363,1.47910944386427,2292
"5273",2022,"Aug",2022.58333333333,"51-5100","Printing Workers",1.1844331641286,1.47025647124886,2364
"5274",2022,"Sep",2022.66666666667,"51-5100","Printing Workers",1.13481615978212,1.398446691449,2203
"5275",2022,"Oct",2022.75,"51-5100","Printing Workers",1.58415841584158,1.30113591325077,2020
"5276",2022,"Nov",2022.83333333333,"51-5100","Printing Workers",1.43884892086331,1.38594116549567,1668
"5277",2022,"Dec",2022.91666666667,"51-5100","Printing Workers",2.23642172523962,1.75314302064817,1565
"5278",2023,"Jan",2023,"51-5100","Printing Workers",3.15843097300051,2.27790053970115,1963
"5279",2023,"Feb",2023.08333333333,"51-5100","Printing Workers",2.53333333333333,2.64272867719115,1500
"5280",2023,"Mar",2023.16666666667,"51-5100","Printing Workers",2.00739566825145,2.5663866581951,1893
"5281",2023,"Apr",2023.25,"51-5100","Printing Workers",2.61646458200383,2.38573119452954,1567
"5282",2023,"May",2023.33333333333,"51-5100","Printing Workers",1.66666666666667,2.09684230564065,1740
"5283",2023,"Jun",2023.41666666667,"51-5100","Printing Workers",0.889453621346887,1.72419495667246,1574
"5284",2023,"Jul",2023.5,"51-5100","Printing Workers",1.37585991244528,1.31066006681961,1599
"5285",2023,"Aug",2023.58333333333,"51-5100","Printing Workers",1.17333333333333,1.14621562237517,1875
"5286",2023,"Sep",2023.66666666667,"51-5100","Printing Workers",1.64705882352941,1.39875068976934,1700
"5287",2023,"Oct",2023.75,"51-5100","Printing Workers",2.60509177027827,1.80849464238034,1689
"5288",2023,"Nov",2023.83333333333,"51-5100","Printing Workers",2.37923576063446,2.21046211814738,1387
"5289",2023,"Dec",2023.91666666667,"51-5100","Printing Workers",2.5531914893617,2.51250634009148,1410
"5290",2024,"Jan",2024,"51-5100","Printing Workers",1.02591792656587,1.98611505885401,1852
"5291",2024,"Feb",2024.08333333333,"51-5100","Printing Workers",2.08955223880597,1.88955388491118,1675
"5292",2024,"Mar",2024.16666666667,"51-5100","Printing Workers",1.77481974486966,1.63009663674717,1803
"5293",2019,"Jan",2019,"51-6000","Textile, Apparel, and Furnishings Workers",0.31201248049922,0.31201248049922,4487
"5294",2019,"Feb",2019.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",0.457875457875458,0.384943969187339,4368
"5295",2019,"Mar",2019.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.163032402690035,0.310973447021571,4907
"5296",2019,"Apr",2019.25,"51-6000","Textile, Apparel, and Furnishings Workers",0.524282560706402,0.381730140423965,3624
"5297",2019,"May",2019.33333333333,"51-6000","Textile, Apparel, and Furnishings Workers",0.721153846153846,0.469489603183428,4992
"5298",2019,"Jun",2019.41666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.436982520699172,0.560806309186473,4348
"5299",2019,"Jul",2019.5,"51-6000","Textile, Apparel, and Furnishings Workers",0.680786686838124,0.612974351230381,3966
"5300",2019,"Aug",2019.58333333333,"51-6000","Textile, Apparel, and Furnishings Workers",0.451426507764536,0.523065238433944,5538
"5301",2019,"Sep",2019.66666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.533702312710022,0.555305169104227,5059
"5302",2019,"Oct",2019.75,"51-6000","Textile, Apparel, and Furnishings Workers",0.43645251396648,0.473860444813679,5728
"5303",2019,"Nov",2019.83333333333,"51-6000","Textile, Apparel, and Furnishings Workers",0.438504907078722,0.469553244585075,4789
"5304",2019,"Dec",2019.91666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.777096114519427,0.550684511854877,4890
"5305",2020,"Jan",2020,"51-6000","Textile, Apparel, and Furnishings Workers",1.1218264121236,0.779142477907249,5081
"5306",2020,"Feb",2020.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.07177033492823,0.990230953857085,5225
"5307",2020,"Mar",2020.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.05222135619641,1.08193936774941,5132
"5308",2020,"Apr",2020.25,"51-6000","Textile, Apparel, and Furnishings Workers",3.96290050590219,2.02896406567561,3558
"5309",2020,"May",2020.33333333333,"51-6000","Textile, Apparel, and Furnishings Workers",2.50245338567223,2.50585841592361,4076
"5310",2020,"Jun",2020.41666666667,"51-6000","Textile, Apparel, and Furnishings Workers",2.01385532463348,2.8264030720693,6207
"5311",2020,"Jul",2020.5,"51-6000","Textile, Apparel, and Furnishings Workers",1.38514121244828,1.96714997425133,5559
"5312",2020,"Aug",2020.58333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.62428219852338,1.67442624520171,6095
"5313",2020,"Sep",2020.66666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.89834660134721,1.63592333743963,4899
"5314",2020,"Oct",2020.75,"51-6000","Textile, Apparel, and Furnishings Workers",1.53419593345656,1.68560824444239,5410
"5315",2020,"Nov",2020.83333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.3871635610766,1.60656869862679,4830
"5316",2020,"Dec",2020.91666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.44344533838145,1.45493494430487,4226
"5317",2021,"Jan",2021,"51-6000","Textile, Apparel, and Furnishings Workers",1.55163188871054,1.46074692938953,5607
"5318",2021,"Feb",2021.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",2.24046519582692,1.74518080763964,5847
"5319",2021,"Mar",2021.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.66083916083916,1.81764541512554,8008
"5320",2021,"Apr",2021.25,"51-6000","Textile, Apparel, and Furnishings Workers",1.70588235294118,1.86906223653575,8500
"5321",2021,"May",2021.33333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.0245413390517,1.46375428427735,8394
"5322",2021,"Jun",2021.41666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.40877598152425,1.37973322450571,8660
"5323",2021,"Jul",2021.5,"51-6000","Textile, Apparel, and Furnishings Workers",1.11598246313272,1.18309992790289,7527
"5324",2021,"Aug",2021.58333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.56614919631818,1.36363588032505,7279
"5325",2021,"Sep",2021.66666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.30208333333333,1.32807166426141,6528
"5326",2021,"Oct",2021.75,"51-6000","Textile, Apparel, and Furnishings Workers",1.37753557372086,1.41525603445746,6606
"5327",2021,"Nov",2021.83333333333,"51-6000","Textile, Apparel, and Furnishings Workers",3.525338369531,2.06831909219507,6354
"5328",2021,"Dec",2021.91666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.19827448474197,2.03371614266461,6259
"5329",2022,"Jan",2022,"51-6000","Textile, Apparel, and Furnishings Workers",1.25529340592861,1.99296875340053,6612
"5330",2022,"Feb",2022.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.44732915547598,1.30029901538219,6702
"5331",2022,"Mar",2022.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.19732362953398,1.29998206364619,8519
"5332",2022,"Apr",2022.25,"51-6000","Textile, Apparel, and Furnishings Workers",0.996376811594203,1.21367653220139,7728
"5333",2022,"May",2022.33333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.35448020375087,1.18272688162635,8638
"5334",2022,"Jun",2022.41666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.49235768443856,1.28107156659454,8309
"5335",2022,"Jul",2022.5,"51-6000","Textile, Apparel, and Furnishings Workers",1.60596863935255,1.48426884251399,7908
"5336",2022,"Aug",2022.58333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.44653237799108,1.51495290059406,7397
"5337",2022,"Sep",2022.66666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.18768328445748,1.41339476726704,6820
"5338",2022,"Oct",2022.75,"51-6000","Textile, Apparel, and Furnishings Workers",1.3480982185845,1.32743796034435,6231
"5339",2022,"Nov",2022.83333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.28836680560819,1.27471610288339,5278
"5340",2022,"Dec",2022.91666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.1720301946762,1.26949840628963,5034
"5341",2023,"Jan",2023,"51-6000","Textile, Apparel, and Furnishings Workers",0.912280701754386,1.12422590067959,5700
"5342",2023,"Feb",2023.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.13502935420744,1.07311341687934,5110
"5343",2023,"Mar",2023.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.954692556634304,1.00066753753204,6180
"5344",2023,"Apr",2023.25,"51-6000","Textile, Apparel, and Furnishings Workers",0.967048710601719,1.01892354048115,5584
"5345",2023,"May",2023.33333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.06091092006585,0.994217395767291,5467
"5346",2023,"Jun",2023.41666666667,"51-6000","Textile, Apparel, and Furnishings Workers",0.998847483672685,1.00893570478008,5206
"5347",2023,"Jul",2023.5,"51-6000","Textile, Apparel, and Furnishings Workers",0.826737027264732,0.962165143667756,5685
"5348",2023,"Aug",2023.58333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.29370629370629,1.0397636015479,5720
"5349",2023,"Sep",2023.66666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.44985104270109,1.19009812122404,5035
"5350",2023,"Oct",2023.75,"51-6000","Textile, Apparel, and Furnishings Workers",1.21022838180753,1.31792857273831,5123
"5351",2023,"Nov",2023.83333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.30189142716777,1.3206569505588,4071
"5352",2023,"Dec",2023.91666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.45608266791921,1.32273415896484,4258
"5353",2024,"Jan",2024,"51-6000","Textile, Apparel, and Furnishings Workers",1.40950949069724,1.38916119526141,5321
"5354",2024,"Feb",2024.08333333333,"51-6000","Textile, Apparel, and Furnishings Workers",1.48949194042032,1.45169469967892,4901
"5355",2024,"Mar",2024.16666666667,"51-6000","Textile, Apparel, and Furnishings Workers",1.19047619047619,1.36315920719792,5376
"5356",2019,"Jan",2019,"51-7000","Woodworkers",0.948509485094851,0.948509485094851,738
"5357",2019,"Feb",2019.08333333333,"51-7000","Woodworkers",0.255102040816327,0.601805762955589,784
"5358",2019,"Mar",2019.16666666667,"51-7000","Woodworkers",0.263504611330698,0.489038712413959,759
"5359",2019,"Apr",2019.25,"51-7000","Woodworkers",0.209205020920502,0.242603891022509,478
"5360",2019,"May",2019.33333333333,"51-7000","Woodworkers",0.578703703703704,0.350471111984968,864
"5361",2019,"Jun",2019.41666666667,"51-7000","Woodworkers",0.986842105263158,0.591583609962455,608
"5362",2019,"Jul",2019.5,"51-7000","Woodworkers",0.689655172413793,0.751733660460218,580
"5363",2019,"Aug",2019.58333333333,"51-7000","Woodworkers",0.110619469026549,0.5957055822345,904
"5364",2019,"Sep",2019.66666666667,"51-7000","Woodworkers",1.03734439834025,0.612539679926864,964
"5365",2019,"Oct",2019.75,"51-7000","Woodworkers",1.11234705228031,0.753436973215703,899
"5366",2019,"Nov",2019.83333333333,"51-7000","Woodworkers",1.05882352941176,1.06950499334411,850
"5367",2019,"Dec",2019.91666666667,"51-7000","Woodworkers",0.785340314136126,0.985503631942734,764
"5368",2020,"Jan",2020,"51-7000","Woodworkers",1.41509433962264,1.08641939439018,848
"5369",2020,"Feb",2020.08333333333,"51-7000","Woodworkers",1.61290322580645,1.27111262652174,930
"5370",2020,"Mar",2020.16666666667,"51-7000","Woodworkers",1.21654501216545,1.41484752586485,822
"5371",2020,"Apr",2020.25,"51-7000","Woodworkers",3.76266280752533,2.19737034849908,691
"5372",2020,"May",2020.33333333333,"51-7000","Woodworkers",2.83842794759825,2.60587858909634,916
"5373",2020,"Jun",2020.41666666667,"51-7000","Woodworkers",3.87038703870387,3.49049259794248,1111
"5374",2020,"Jul",2020.5,"51-7000","Woodworkers",4.22018348623853,3.64299949084689,1090
"5375",2020,"Aug",2020.58333333333,"51-7000","Woodworkers",2.35772357723577,3.48276470072606,1230
"5376",2020,"Sep",2020.66666666667,"51-7000","Woodworkers",3.20675105485232,3.26155270610888,1185
"5377",2020,"Oct",2020.75,"51-7000","Woodworkers",2.37050043898156,2.64499169035655,1139
"5378",2020,"Nov",2020.83333333333,"51-7000","Woodworkers",1.38297872340426,2.32007673907938,940
"5379",2020,"Dec",2020.91666666667,"51-7000","Woodworkers",0.82051282051282,1.52466399429955,975
"5380",2021,"Jan",2021,"51-7000","Woodworkers",1.19581464872945,1.13310206421551,1338
"5381",2021,"Feb",2021.08333333333,"51-7000","Woodworkers",1.01902173913043,1.01178306945757,1472
"5382",2021,"Mar",2021.16666666667,"51-7000","Woodworkers",0.703871292106586,0.972902559988822,1989
"5383",2021,"Apr",2021.25,"51-7000","Woodworkers",0.551654964894684,0.758182665377235,1994
"5384",2021,"May",2021.33333333333,"51-7000","Woodworkers",0.423280423280423,0.559602226760564,1890
"5385",2021,"Jun",2021.41666666667,"51-7000","Woodworkers",0.547645125958379,0.507526838044495,1826
"5386",2021,"Jul",2021.5,"51-7000","Woodworkers",0.408719346049046,0.459881631762616,1468
"5387",2021,"Aug",2021.58333333333,"51-7000","Woodworkers",1.00647016534867,0.654278212452032,1391
"5388",2021,"Sep",2021.66666666667,"51-7000","Woodworkers",0.907821229050279,0.774336913482665,1432
"5389",2021,"Oct",2021.75,"51-7000","Woodworkers",0.422832980972516,0.779041458457155,1419
"5390",2021,"Nov",2021.83333333333,"51-7000","Woodworkers",1.04333868378812,0.791330964603639,1246
"5391",2021,"Dec",2021.91666666667,"51-7000","Woodworkers",0.29520295202952,0.587124872263386,1355
"5392",2022,"Jan",2022,"51-7000","Woodworkers",0.552486187845304,0.630342607887649,1448
"5393",2022,"Feb",2022.08333333333,"51-7000","Woodworkers",0.596125186289121,0.481271442054648,1342
"5394",2022,"Mar",2022.16666666667,"51-7000","Woodworkers",0.50251256281407,0.550374645649498,1592
"5395",2022,"Apr",2022.25,"51-7000","Woodworkers",0.199203187250996,0.432613645451396,1506
"5396",2022,"May",2022.33333333333,"51-7000","Woodworkers",1.18898623279099,0.630233994285352,1598
"5397",2022,"Jun",2022.41666666667,"51-7000","Woodworkers",0.738916256157635,0.709035225399873,1624
"5398",2022,"Jul",2022.5,"51-7000","Woodworkers",0.516129032258065,0.814677173735563,1550
