"","Year","Month","Year-Month","Country","State/Region","Percent","N"
"2697",2023,"Mar",2023.16666666667,"USA","Texas",9.28,317503
"2698",2023,"Apr",2023.25,"USA","Texas",9.44,290075
"2699",2023,"May",2023.33333333333,"USA","Texas",8.76,291678
"2700",2023,"Jun",2023.41666666667,"USA","Texas",8.89,278334
"2701",2023,"Jul",2023.5,"USA","Texas",8.04,281370
"2702",2023,"Aug",2023.58333333333,"USA","Texas",8.32,272322
"2703",2023,"Sep",2023.66666666667,"USA","Texas",8.37,253387
"2704",2023,"Oct",2023.75,"USA","Texas",8.17,241913
"2705",2023,"Nov",2023.83333333333,"USA","Texas",8.32,229634
"2706",2023,"Dec",2023.91666666667,"USA","Texas",7.79,229792
"2707",2024,"Jan",2024,"USA","Texas",7.67,279079
"2708",2024,"Feb",2024.08333333333,"USA","Texas",8.27,258728
"2709",2024,"Mar",2024.16666666667,"USA","Texas",7.99,265719
"2710",2019,"Jan",2019,"USA","Utah",3.08,26425
"2711",2019,"Feb",2019.08333333333,"USA","Utah",2.87,24264
"2712",2019,"Mar",2019.16666666667,"USA","Utah",4.76,24535
"2713",2019,"Apr",2019.25,"USA","Utah",2.79,18240
"2714",2019,"May",2019.33333333333,"USA","Utah",3.25,23339
"2715",2019,"Jun",2019.41666666667,"USA","Utah",2.81,19328
"2716",2019,"Jul",2019.5,"USA","Utah",2.25,16192
"2717",2019,"Aug",2019.58333333333,"USA","Utah",2.5,27665
"2718",2019,"Sep",2019.66666666667,"USA","Utah",3.51,29222
"2719",2019,"Oct",2019.75,"USA","Utah",3.22,29077
"2720",2019,"Nov",2019.83333333333,"USA","Utah",3.14,27602
"2721",2019,"Dec",2019.91666666667,"USA","Utah",2.82,28287
"2722",2020,"Jan",2020,"USA","Utah",3.01,30906
"2723",2020,"Feb",2020.08333333333,"USA","Utah",3.28,29815
"2724",2020,"Mar",2020.16666666667,"USA","Utah",3.79,32479
"2725",2020,"Apr",2020.25,"USA","Utah",6.85,20431
"2726",2020,"May",2020.33333333333,"USA","Utah",7.01,23098
"2727",2020,"Jun",2020.41666666667,"USA","Utah",6.53,27087
"2728",2020,"Jul",2020.5,"USA","Utah",6.73,28535
"2729",2020,"Aug",2020.58333333333,"USA","Utah",6.82,29239
"2730",2020,"Sep",2020.66666666667,"USA","Utah",6.88,28352
"2731",2020,"Oct",2020.75,"USA","Utah",7.22,33219
"2732",2020,"Nov",2020.83333333333,"USA","Utah",7.58,25352
"2733",2020,"Dec",2020.91666666667,"USA","Utah",7.17,25206
"2734",2021,"Jan",2021,"USA","Utah",8.04,27409
"2735",2021,"Feb",2021.08333333333,"USA","Utah",9.13,24754
"2736",2021,"Mar",2021.16666666667,"USA","Utah",8.93,37166
"2737",2021,"Apr",2021.25,"USA","Utah",8.96,38142
"2738",2021,"May",2021.33333333333,"USA","Utah",8.94,39916
"2739",2021,"Jun",2021.41666666667,"USA","Utah",8.73,37625
"2740",2021,"Jul",2021.5,"USA","Utah",8.57,37056
"2741",2021,"Aug",2021.58333333333,"USA","Utah",8.54,35063
"2742",2021,"Sep",2021.66666666667,"USA","Utah",9.79,35615
"2743",2021,"Oct",2021.75,"USA","Utah",9.68,38956
"2744",2021,"Nov",2021.83333333333,"USA","Utah",10.55,35391
"2745",2021,"Dec",2021.91666666667,"USA","Utah",10.29,34648
"2746",2022,"Jan",2022,"USA","Utah",12.07,33314
"2747",2022,"Feb",2022.08333333333,"USA","Utah",13.01,35592
"2748",2022,"Mar",2022.16666666667,"USA","Utah",13.16,37685
"2749",2022,"Apr",2022.25,"USA","Utah",12.58,40274
"2750",2022,"May",2022.33333333333,"USA","Utah",13.42,39704
"2751",2022,"Jun",2022.41666666667,"USA","Utah",14.18,39456
"2752",2022,"Jul",2022.5,"USA","Utah",12.36,41104
"2753",2022,"Aug",2022.58333333333,"USA","Utah",13.72,38482
"2754",2022,"Sep",2022.66666666667,"USA","Utah",12.06,37353
"2755",2022,"Oct",2022.75,"USA","Utah",13.38,35294
"2756",2022,"Nov",2022.83333333333,"USA","Utah",12.17,32430
"2757",2022,"Dec",2022.91666666667,"USA","Utah",10.89,28642
"2758",2023,"Jan",2023,"USA","Utah",10.76,31239
"2759",2023,"Feb",2023.08333333333,"USA","Utah",11.88,30327
"2760",2023,"Mar",2023.16666666667,"USA","Utah",10.75,36746
"2761",2023,"Apr",2023.25,"USA","Utah",12.42,34281
"2762",2023,"May",2023.33333333333,"USA","Utah",12.28,35331
"2763",2023,"Jun",2023.41666666667,"USA","Utah",11.62,36588
"2764",2023,"Jul",2023.5,"USA","Utah",11.41,34002
"2765",2023,"Aug",2023.58333333333,"USA","Utah",10.98,32618
"2766",2023,"Sep",2023.66666666667,"USA","Utah",10.72,33217
"2767",2023,"Oct",2023.75,"USA","Utah",10.57,29133
"2768",2023,"Nov",2023.83333333333,"USA","Utah",10.88,29552
"2769",2023,"Dec",2023.91666666667,"USA","Utah",11.35,27075
"2770",2024,"Jan",2024,"USA","Utah",11.6,32518
"2771",2024,"Feb",2024.08333333333,"USA","Utah",11.48,30809
"2772",2024,"Mar",2024.16666666667,"USA","Utah",11.23,35322
"2773",2019,"Jan",2019,"USA","Vermont",8.74,4018
"2774",2019,"Feb",2019.08333333333,"USA","Vermont",6.44,4192
"2775",2019,"Mar",2019.16666666667,"USA","Vermont",6.81,5270
"2776",2019,"Apr",2019.25,"USA","Vermont",3.54,3897
"2777",2019,"May",2019.33333333333,"USA","Vermont",4.77,4715
"2778",2019,"Jun",2019.41666666667,"USA","Vermont",3.89,3987
"2779",2019,"Jul",2019.5,"USA","Vermont",1.94,3821
"2780",2019,"Aug",2019.58333333333,"USA","Vermont",2.76,4935
"2781",2019,"Sep",2019.66666666667,"USA","Vermont",4.86,4797
"2782",2019,"Oct",2019.75,"USA","Vermont",5.06,4507
"2783",2019,"Nov",2019.83333333333,"USA","Vermont",4.48,3794
"2784",2019,"Dec",2019.91666666667,"USA","Vermont",3.13,4020
"2785",2020,"Jan",2020,"USA","Vermont",3.12,4195
"2786",2020,"Feb",2020.08333333333,"USA","Vermont",5.46,4320
"2787",2020,"Mar",2020.16666666667,"USA","Vermont",5.74,3605
"2788",2020,"Apr",2020.25,"USA","Vermont",4.82,2364
"2789",2020,"May",2020.33333333333,"USA","Vermont",5.61,2586
"2790",2020,"Jun",2020.41666666667,"USA","Vermont",3.36,5145
"2791",2020,"Jul",2020.5,"USA","Vermont",5.95,3695
"2792",2020,"Aug",2020.58333333333,"USA","Vermont",8.2,4144
"2793",2020,"Sep",2020.66666666667,"USA","Vermont",6.49,4360
"2794",2020,"Oct",2020.75,"USA","Vermont",7.02,4541
"2795",2020,"Nov",2020.83333333333,"USA","Vermont",5.91,3382
"2796",2020,"Dec",2020.91666666667,"USA","Vermont",7.73,3866
"2797",2021,"Jan",2021,"USA","Vermont",7.92,4127
"2798",2021,"Feb",2021.08333333333,"USA","Vermont",8.75,4263
"2799",2021,"Mar",2021.16666666667,"USA","Vermont",8.44,5151
"2800",2021,"Apr",2021.25,"USA","Vermont",9.33,7285
"2801",2021,"May",2021.33333333333,"USA","Vermont",9.61,6845
"2802",2021,"Jun",2021.41666666667,"USA","Vermont",9.87,6573
"2803",2021,"Jul",2021.5,"USA","Vermont",10.4,5281
"2804",2021,"Aug",2021.58333333333,"USA","Vermont",8.9,5101
"2805",2021,"Sep",2021.66666666667,"USA","Vermont",9.04,4644
"2806",2021,"Oct",2021.75,"USA","Vermont",10.53,6242
"2807",2021,"Nov",2021.83333333333,"USA","Vermont",10.05,5779
"2808",2021,"Dec",2021.91666666667,"USA","Vermont",9.39,3014
"2809",2022,"Jan",2022,"USA","Vermont",12.17,3978
"2810",2022,"Feb",2022.08333333333,"USA","Vermont",16.45,6546
"2811",2022,"Mar",2022.16666666667,"USA","Vermont",20.46,13587
"2812",2022,"Apr",2022.25,"USA","Vermont",21.23,12401
"2813",2022,"May",2022.33333333333,"USA","Vermont",21.41,11679
"2814",2022,"Jun",2022.41666666667,"USA","Vermont",22.57,9612
"2815",2022,"Jul",2022.5,"USA","Vermont",22.17,10762
"2816",2022,"Aug",2022.58333333333,"USA","Vermont",26.49,10809
"2817",2022,"Sep",2022.66666666667,"USA","Vermont",31.95,10560
"2818",2022,"Oct",2022.75,"USA","Vermont",26.62,9915
"2819",2022,"Nov",2022.83333333333,"USA","Vermont",29.36,9260
"2820",2022,"Dec",2022.91666666667,"USA","Vermont",24.19,7087
"2821",2023,"Jan",2023,"USA","Vermont",25.95,8936
"2822",2023,"Feb",2023.08333333333,"USA","Vermont",16.97,4837
"2823",2023,"Mar",2023.16666666667,"USA","Vermont",13.06,4166
"2824",2023,"Apr",2023.25,"USA","Vermont",22.11,5693
"2825",2023,"May",2023.33333333333,"USA","Vermont",25.3,8614
"2826",2023,"Jun",2023.41666666667,"USA","Vermont",21.7,7806
"2827",2023,"Jul",2023.5,"USA","Vermont",18.46,9178
"2828",2023,"Aug",2023.58333333333,"USA","Vermont",21.35,9049
"2829",2023,"Sep",2023.66666666667,"USA","Vermont",18.65,6564
"2830",2023,"Oct",2023.75,"USA","Vermont",19.25,8828
"2831",2023,"Nov",2023.83333333333,"USA","Vermont",21.48,6732
"2832",2023,"Dec",2023.91666666667,"USA","Vermont",19.48,7517
"2833",2024,"Jan",2024,"USA","Vermont",16.95,7712
"2834",2024,"Feb",2024.08333333333,"USA","Vermont",20.46,6978
"2835",2024,"Mar",2024.16666666667,"USA","Vermont",21.29,8214
"2836",2019,"Jan",2019,"USA","Virginia",6.41,83192
"2837",2019,"Feb",2019.08333333333,"USA","Virginia",6.5,79000
"2838",2019,"Mar",2019.16666666667,"USA","Virginia",5.56,88841
"2839",2019,"Apr",2019.25,"USA","Virginia",4.75,61382
"2840",2019,"May",2019.33333333333,"USA","Virginia",5.91,90405
"2841",2019,"Jun",2019.41666666667,"USA","Virginia",5.6,78312
"2842",2019,"Jul",2019.5,"USA","Virginia",3.71,65562
"2843",2019,"Aug",2019.58333333333,"USA","Virginia",4.64,87569
"2844",2019,"Sep",2019.66666666667,"USA","Virginia",5.33,92829
"2845",2019,"Oct",2019.75,"USA","Virginia",4.86,93705
"2846",2019,"Nov",2019.83333333333,"USA","Virginia",4.76,83298
"2847",2019,"Dec",2019.91666666667,"USA","Virginia",4.16,95045
"2848",2020,"Jan",2020,"USA","Virginia",4.15,96978
"2849",2020,"Feb",2020.08333333333,"USA","Virginia",4.13,98512
"2850",2020,"Mar",2020.16666666667,"USA","Virginia",4.59,106659
"2851",2020,"Apr",2020.25,"USA","Virginia",8.02,70837
"2852",2020,"May",2020.33333333333,"USA","Virginia",6.8,73335
"2853",2020,"Jun",2020.41666666667,"USA","Virginia",7.37,85160
"2854",2020,"Jul",2020.5,"USA","Virginia",7.31,87396
"2855",2020,"Aug",2020.58333333333,"USA","Virginia",8.13,92020
"2856",2020,"Sep",2020.66666666667,"USA","Virginia",8.85,82225
"2857",2020,"Oct",2020.75,"USA","Virginia",8.62,89506
"2858",2020,"Nov",2020.83333333333,"USA","Virginia",8.66,72091
"2859",2020,"Dec",2020.91666666667,"USA","Virginia",9.63,72045
"2860",2021,"Jan",2021,"USA","Virginia",9.33,82180
"2861",2021,"Feb",2021.08333333333,"USA","Virginia",10.38,74589
"2862",2021,"Mar",2021.16666666667,"USA","Virginia",9.95,100076
"2863",2021,"Apr",2021.25,"USA","Virginia",9.84,109360
"2864",2021,"May",2021.33333333333,"USA","Virginia",9.31,98175
"2865",2021,"Jun",2021.41666666667,"USA","Virginia",9.73,91070
"2866",2021,"Jul",2021.5,"USA","Virginia",9.26,88307
"2867",2021,"Aug",2021.58333333333,"USA","Virginia",9.9,90366
"2868",2021,"Sep",2021.66666666667,"USA","Virginia",10.97,80047
"2869",2021,"Oct",2021.75,"USA","Virginia",11.62,94317
"2870",2021,"Nov",2021.83333333333,"USA","Virginia",12.27,89389
"2871",2021,"Dec",2021.91666666667,"USA","Virginia",15.05,96079
"2872",2022,"Jan",2022,"USA","Virginia",14.64,94195
"2873",2022,"Feb",2022.08333333333,"USA","Virginia",14.1,121048
"2874",2022,"Mar",2022.16666666667,"USA","Virginia",16.07,118561
"2875",2022,"Apr",2022.25,"USA","Virginia",15.18,108587
"2876",2022,"May",2022.33333333333,"USA","Virginia",16.46,129020
"2877",2022,"Jun",2022.41666666667,"USA","Virginia",17.62,122815
"2878",2022,"Jul",2022.5,"USA","Virginia",14.99,115711
"2879",2022,"Aug",2022.58333333333,"USA","Virginia",16.23,112887
"2880",2022,"Sep",2022.66666666667,"USA","Virginia",15.39,110419
"2881",2022,"Oct",2022.75,"USA","Virginia",15.84,108504
"2882",2022,"Nov",2022.83333333333,"USA","Virginia",15.6,104308
"2883",2022,"Dec",2022.91666666667,"USA","Virginia",16.03,91389
"2884",2023,"Jan",2023,"USA","Virginia",14.63,106428
"2885",2023,"Feb",2023.08333333333,"USA","Virginia",14.01,103044
"2886",2023,"Mar",2023.16666666667,"USA","Virginia",15.05,108663
"2887",2023,"Apr",2023.25,"USA","Virginia",14.75,109317
"2888",2023,"May",2023.33333333333,"USA","Virginia",13.32,96991
"2889",2023,"Jun",2023.41666666667,"USA","Virginia",13.06,96608
"2890",2023,"Jul",2023.5,"USA","Virginia",11.73,107097
"2891",2023,"Aug",2023.58333333333,"USA","Virginia",12.92,94595
"2892",2023,"Sep",2023.66666666667,"USA","Virginia",12.48,87956
"2893",2023,"Oct",2023.75,"USA","Virginia",11.82,84008
"2894",2023,"Nov",2023.83333333333,"USA","Virginia",11.63,81786
"2895",2023,"Dec",2023.91666666667,"USA","Virginia",11.13,84623
"2896",2024,"Jan",2024,"USA","Virginia",11.21,102289
"2897",2024,"Feb",2024.08333333333,"USA","Virginia",11.86,94551
"2898",2024,"Mar",2024.16666666667,"USA","Virginia",11.65,102401
"2899",2019,"Jan",2019,"USA","Washington",3.14,81401
"2900",2019,"Feb",2019.08333333333,"USA","Washington",3.08,74280
"2901",2019,"Mar",2019.16666666667,"USA","Washington",3.06,71879
"2902",2019,"Apr",2019.25,"USA","Washington",2.95,51556
"2903",2019,"May",2019.33333333333,"USA","Washington",3.28,70606
"2904",2019,"Jun",2019.41666666667,"USA","Washington",3.14,63458
"2905",2019,"Jul",2019.5,"USA","Washington",2.73,55398
"2906",2019,"Aug",2019.58333333333,"USA","Washington",2.98,82495
"2907",2019,"Sep",2019.66666666667,"USA","Washington",3.04,73990
"2908",2019,"Oct",2019.75,"USA","Washington",3.52,72653
"2909",2019,"Nov",2019.83333333333,"USA","Washington",3.42,69296
"2910",2019,"Dec",2019.91666666667,"USA","Washington",2.97,70771
"2911",2020,"Jan",2020,"USA","Washington",3.25,83199
"2912",2020,"Feb",2020.08333333333,"USA","Washington",3.49,80202
"2913",2020,"Mar",2020.16666666667,"USA","Washington",4.82,70260
"2914",2020,"Apr",2020.25,"USA","Washington",8.34,54693
"2915",2020,"May",2020.33333333333,"USA","Washington",7.41,55859
"2916",2020,"Jun",2020.41666666667,"USA","Washington",7.91,63656
"2917",2020,"Jul",2020.5,"USA","Washington",7.41,63001
"2918",2020,"Aug",2020.58333333333,"USA","Washington",8.27,68877
"2919",2020,"Sep",2020.66666666667,"USA","Washington",8.47,61371
"2920",2020,"Oct",2020.75,"USA","Washington",8.74,78188
"2921",2020,"Nov",2020.83333333333,"USA","Washington",8.02,64863
"2922",2020,"Dec",2020.91666666667,"USA","Washington",9.22,72401
"2923",2021,"Jan",2021,"USA","Washington",9.24,80380
"2924",2021,"Feb",2021.08333333333,"USA","Washington",10.26,75622
"2925",2021,"Mar",2021.16666666667,"USA","Washington",10.18,96928
"2926",2021,"Apr",2021.25,"USA","Washington",9.29,98624
"2927",2021,"May",2021.33333333333,"USA","Washington",9.3,97665
"2928",2021,"Jun",2021.41666666667,"USA","Washington",9.19,97778
"2929",2021,"Jul",2021.5,"USA","Washington",9.65,88106
"2930",2021,"Aug",2021.58333333333,"USA","Washington",9.84,90250
"2931",2021,"Sep",2021.66666666667,"USA","Washington",10.77,82613
"2932",2021,"Oct",2021.75,"USA","Washington",10.91,88803
"2933",2021,"Nov",2021.83333333333,"USA","Washington",11.96,82705
"2934",2021,"Dec",2021.91666666667,"USA","Washington",10.83,88124
"2935",2022,"Jan",2022,"USA","Washington",12.66,100039
"2936",2022,"Feb",2022.08333333333,"USA","Washington",12.39,106689
"2937",2022,"Mar",2022.16666666667,"USA","Washington",12.82,111161
"2938",2022,"Apr",2022.25,"USA","Washington",13.15,105976
"2939",2022,"May",2022.33333333333,"USA","Washington",12.85,115508
"2940",2022,"Jun",2022.41666666667,"USA","Washington",12.9,120276
"2941",2022,"Jul",2022.5,"USA","Washington",12.89,96710
"2942",2022,"Aug",2022.58333333333,"USA","Washington",11.94,105897
"2943",2022,"Sep",2022.66666666667,"USA","Washington",12.37,89828
"2944",2022,"Oct",2022.75,"USA","Washington",13.36,90459
"2945",2022,"Nov",2022.83333333333,"USA","Washington",13.16,74350
"2946",2022,"Dec",2022.91666666667,"USA","Washington",11.35,66960
"2947",2023,"Jan",2023,"USA","Washington",11.93,72335
"2948",2023,"Feb",2023.08333333333,"USA","Washington",11.54,75235
"2949",2023,"Mar",2023.16666666667,"USA","Washington",11.91,75334
"2950",2023,"Apr",2023.25,"USA","Washington",12.18,69145
"2951",2023,"May",2023.33333333333,"USA","Washington",11.89,74674
"2952",2023,"Jun",2023.41666666667,"USA","Washington",10.93,75677
"2953",2023,"Jul",2023.5,"USA","Washington",10.26,80969
"2954",2023,"Aug",2023.58333333333,"USA","Washington",11.31,81708
"2955",2023,"Sep",2023.66666666667,"USA","Washington",11.61,77332
"2956",2023,"Oct",2023.75,"USA","Washington",10.54,70712
"2957",2023,"Nov",2023.83333333333,"USA","Washington",11.71,65683
"2958",2023,"Dec",2023.91666666667,"USA","Washington",11.25,71284
"2959",2024,"Jan",2024,"USA","Washington",10.89,78457
"2960",2024,"Feb",2024.08333333333,"USA","Washington",11.05,78422
"2961",2024,"Mar",2024.16666666667,"USA","Washington",10.54,80333
"2962",2019,"Jan",2019,"USA","Washington, D.C. (District of Columbia)",6.57,22619
"2963",2019,"Feb",2019.08333333333,"USA","Washington, D.C. (District of Columbia)",7.97,22700
"2964",2019,"Mar",2019.16666666667,"USA","Washington, D.C. (District of Columbia)",8.36,24439
"2965",2019,"Apr",2019.25,"USA","Washington, D.C. (District of Columbia)",8.47,16078
"2966",2019,"May",2019.33333333333,"USA","Washington, D.C. (District of Columbia)",8.31,25341
"2967",2019,"Jun",2019.41666666667,"USA","Washington, D.C. (District of Columbia)",9.2,20162
"2968",2019,"Jul",2019.5,"USA","Washington, D.C. (District of Columbia)",6.99,19778
"2969",2019,"Aug",2019.58333333333,"USA","Washington, D.C. (District of Columbia)",7.69,27043
"2970",2019,"Sep",2019.66666666667,"USA","Washington, D.C. (District of Columbia)",12.21,24264
"2971",2019,"Oct",2019.75,"USA","Washington, D.C. (District of Columbia)",10.72,24473
"2972",2019,"Nov",2019.83333333333,"USA","Washington, D.C. (District of Columbia)",11.74,22436
"2973",2019,"Dec",2019.91666666667,"USA","Washington, D.C. (District of Columbia)",8.69,24666
"2974",2020,"Jan",2020,"USA","Washington, D.C. (District of Columbia)",8.21,24929
"2975",2020,"Feb",2020.08333333333,"USA","Washington, D.C. (District of Columbia)",8.67,26294
"2976",2020,"Mar",2020.16666666667,"USA","Washington, D.C. (District of Columbia)",9.67,25706
"2977",2020,"Apr",2020.25,"USA","Washington, D.C. (District of Columbia)",14.9,21479
"2978",2020,"May",2020.33333333333,"USA","Washington, D.C. (District of Columbia)",15.88,17679
"2979",2020,"Jun",2020.41666666667,"USA","Washington, D.C. (District of Columbia)",16.01,20614
"2980",2020,"Jul",2020.5,"USA","Washington, D.C. (District of Columbia)",18.07,20752
"2981",2020,"Aug",2020.58333333333,"USA","Washington, D.C. (District of Columbia)",20.33,19859
"2982",2020,"Sep",2020.66666666667,"USA","Washington, D.C. (District of Columbia)",20.38,18731
"2983",2020,"Oct",2020.75,"USA","Washington, D.C. (District of Columbia)",19.98,20508
"2984",2020,"Nov",2020.83333333333,"USA","Washington, D.C. (District of Columbia)",19.44,15332
"2985",2020,"Dec",2020.91666666667,"USA","Washington, D.C. (District of Columbia)",20.29,16015
"2986",2021,"Jan",2021,"USA","Washington, D.C. (District of Columbia)",20.03,17976
"2987",2021,"Feb",2021.08333333333,"USA","Washington, D.C. (District of Columbia)",20.7,21209
"2988",2021,"Mar",2021.16666666667,"USA","Washington, D.C. (District of Columbia)",21.84,23491
"2989",2021,"Apr",2021.25,"USA","Washington, D.C. (District of Columbia)",20.83,23999
"2990",2021,"May",2021.33333333333,"USA","Washington, D.C. (District of Columbia)",19.23,33969
"2991",2021,"Jun",2021.41666666667,"USA","Washington, D.C. (District of Columbia)",21.95,23255
"2992",2021,"Jul",2021.5,"USA","Washington, D.C. (District of Columbia)",21.54,19643
"2993",2021,"Aug",2021.58333333333,"USA","Washington, D.C. (District of Columbia)",21.4,21345
"2994",2021,"Sep",2021.66666666667,"USA","Washington, D.C. (District of Columbia)",24.42,20833
"2995",2021,"Oct",2021.75,"USA","Washington, D.C. (District of Columbia)",24.52,20814
"2996",2021,"Nov",2021.83333333333,"USA","Washington, D.C. (District of Columbia)",26.38,24884
"2997",2021,"Dec",2021.91666666667,"USA","Washington, D.C. (District of Columbia)",25.46,22767
"2998",2022,"Jan",2022,"USA","Washington, D.C. (District of Columbia)",29.59,25528
"2999",2022,"Feb",2022.08333333333,"USA","Washington, D.C. (District of Columbia)",27.57,22030
"3000",2022,"Mar",2022.16666666667,"USA","Washington, D.C. (District of Columbia)",28.1,26182
"3001",2022,"Apr",2022.25,"USA","Washington, D.C. (District of Columbia)",26.54,25132
"3002",2022,"May",2022.33333333333,"USA","Washington, D.C. (District of Columbia)",27.57,29643
"3003",2022,"Jun",2022.41666666667,"USA","Washington, D.C. (District of Columbia)",30.55,27628
"3004",2022,"Jul",2022.5,"USA","Washington, D.C. (District of Columbia)",26.13,26726
"3005",2022,"Aug",2022.58333333333,"USA","Washington, D.C. (District of Columbia)",29.06,27726
"3006",2022,"Sep",2022.66666666667,"USA","Washington, D.C. (District of Columbia)",28.15,24240
"3007",2022,"Oct",2022.75,"USA","Washington, D.C. (District of Columbia)",30.92,24787
"3008",2022,"Nov",2022.83333333333,"USA","Washington, D.C. (District of Columbia)",29.01,23755
"3009",2022,"Dec",2022.91666666667,"USA","Washington, D.C. (District of Columbia)",27.75,22973
"3010",2023,"Jan",2023,"USA","Washington, D.C. (District of Columbia)",27.96,23180
"3011",2023,"Feb",2023.08333333333,"USA","Washington, D.C. (District of Columbia)",27.01,25222
"3012",2023,"Mar",2023.16666666667,"USA","Washington, D.C. (District of Columbia)",27.48,21266
"3013",2023,"Apr",2023.25,"USA","Washington, D.C. (District of Columbia)",25.6,24402
"3014",2023,"May",2023.33333333333,"USA","Washington, D.C. (District of Columbia)",24.85,22229
"3015",2023,"Jun",2023.41666666667,"USA","Washington, D.C. (District of Columbia)",24.53,24657
"3016",2023,"Jul",2023.5,"USA","Washington, D.C. (District of Columbia)",24.39,22471
